unit,sex,age,region,year,value
YR,M,Y80,UK,1993,6.4
YR,M,Y81,UK,1993,6.0
YR,M,Y82,UK,1993,5.7
YR,M,Y83,UK,1993,5.3
YR,M,Y84,UK,1993,5.0
YR,M,Y9,UK,1993,65.2
YR,M,Y_GE85,UK,1993,4.8
YR,M,Y_LT1,UK,1993,73.5
YR,T,Y1,UK,1993,75.7
YR,T,Y10,UK,1993,66.9
YR,T,Y11,UK,1993,65.9
YR,T,Y12,UK,1993,64.9
YR,T,Y13,UK,1993,63.9
YR,T,Y14,UK,1993,62.9
YR,T,Y15,UK,1993,61.9
YR,T,Y16,UK,1993,61.0
YR,T,Y17,UK,1993,60.0
YR,T,Y18,UK,1993,59.0
YR,T,Y19,UK,1993,58.0
YR,T,Y2,UK,1993,74.8
YR,T,Y20,UK,1993,57.1
YR,T,Y21,UK,1993,56.1
YR,T,Y22,UK,1993,55.1
YR,T,Y23,UK,1993,54.2
YR,T,Y24,UK,1993,53.2
YR,T,Y25,UK,1993,52.2
YR,T,Y26,UK,1993,51.3
YR,T,Y27,UK,1993,50.3
YR,T,Y28,UK,1993,49.3
YR,T,Y29,UK,1993,48.4
YR,T,Y3,UK,1993,73.8
YR,T,Y30,UK,1993,47.4
YR,T,Y31,UK,1993,46.4
YR,T,Y32,UK,1993,45.5
YR,T,Y33,UK,1993,44.5
YR,T,Y34,UK,1993,43.5
YR,T,Y35,UK,1993,42.6
YR,T,Y36,UK,1993,41.6
YR,T,Y37,UK,1993,40.7
YR,T,Y38,UK,1993,39.7
YR,T,Y39,UK,1993,38.7
YR,T,Y4,UK,1993,72.8
YR,T,Y40,UK,1993,37.8
YR,T,Y41,UK,1993,36.9
YR,T,Y42,UK,1993,35.9
YR,T,Y43,UK,1993,35.0
YR,T,Y44,UK,1993,34.0
YR,T,Y45,UK,1993,33.1
YR,T,Y46,UK,1993,32.2
YR,T,Y47,UK,1993,31.3
YR,T,Y48,UK,1993,30.3
YR,T,Y49,UK,1993,29.4
YR,T,Y5,UK,1993,71.8
YR,T,Y50,UK,1993,28.5
YR,T,Y51,UK,1993,27.6
YR,T,Y52,UK,1993,26.7
YR,T,Y53,UK,1993,25.9
YR,T,Y54,UK,1993,25.0
YR,T,Y55,UK,1993,24.1
YR,T,Y56,UK,1993,23.3
YR,T,Y57,UK,1993,22.4
YR,T,Y58,UK,1993,21.6
YR,T,Y59,UK,1993,20.8
YR,T,Y6,UK,1993,70.8
YR,T,Y60,UK,1993,20.0
YR,T,Y61,UK,1993,19.2
YR,T,Y62,UK,1993,18.5
YR,T,Y63,UK,1993,17.7
YR,T,Y64,UK,1993,17.0
YR,T,Y65,UK,1993,16.2
YR,T,Y66,UK,1993,15.5
YR,T,Y67,UK,1993,14.9
YR,T,Y68,UK,1993,14.2
YR,T,Y69,UK,1993,13.6
YR,T,Y7,UK,1993,69.8
YR,T,Y70,UK,1993,12.9
YR,T,Y71,UK,1993,12.3
YR,T,Y72,UK,1993,11.7
YR,T,Y73,UK,1993,11.1
YR,T,Y74,UK,1993,10.6
YR,T,Y75,UK,1993,10.0
YR,T,Y76,UK,1993,9.5
YR,T,Y77,UK,1993,9.0
YR,T,Y78,UK,1993,8.5
YR,T,Y79,UK,1993,8.0
YR,T,Y8,UK,1993,68.9
YR,T,Y80,UK,1993,7.6
YR,T,Y81,UK,1993,7.2
YR,T,Y82,UK,1993,6.8
YR,T,Y83,UK,1993,6.4
YR,T,Y84,UK,1993,6.0
YR,T,Y9,UK,1993,67.9
YR,T,Y_GE85,UK,1993,5.7
YR,T,Y_LT1,UK,1993,76.2
